time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour
1572014244,3c0c4b,48.08196258544922,11.28385162353516,,,,LFO7B,true,false,false,6434,,,1572014242.968,1572014243.951,1572012000
1572014245,3c0c4b,48.08133917339777,11.28302940955529,,,,LFO7B,false,false,false,6434,502.92,,1572014244.114,1572014244.389,1572012000
1572014246,3c0c4b,48.08102416992188,11.28268432617188,,,,LFO7B,false,false,false,6434,518.1600000000001,,1572014245.082,1572014245.974,1572012000
1572014247,3c0c4b,48.08050123311705,11.28176175631009,,,,LFO7B,false,false,false,6434,525.78,,1572014246.137,1572014246.738,1572012000
1572014248,3c0c4b,48.07994260626324,11.28077580378606,75.69497619257437,223.3476953223487,6.177280000000001,LFO7B,false,false,false,6434,541.02,594.36,1572014247.174,1572014247.885,1572012000
1572014249,3c0c4b,48.0795701883607,11.28042367788461,75.32169946827031,223.6163130326315,12.35456,LFO7B,false,false,false,6434,548.64,609.6,1572014248.158,1572014248.986,1572012000
1572014250,3c0c4b,48.07877880031779,11.27936730018029,74.9677479475814,223.3316625517067,13.32992,LFO7B,false,false,false,6434,556.26,617.22,1572014249.832,1572014249.905,1572012000
1572014251,3c0c4b,48.07846069335938,11.27890777587891,74.9677479475814,223.3316625517067,13.98016,LFO7B,false,false,false,6434,571.5,632.46,1572014250.139,1572014250.896,1572012000
1572014252,3c0c4b,48.07798741227489,11.27824049729567,74.61566430136524,223.0443186024771,14.30528,LFO7B,false,false,false,6434,586.74,655.3200000000001,1572014251.159,1572014251.877,1572012000
1572014253,3c0c4b,48.07719602423199,11.27718411959134,74.61566430136524,223.0443186024771,14.6304,LFO7B,false,false,false,6434,601.98,670.5600000000001,1572014252.894,1572014252.909,1572012000
1572014254,3c0c4b,48.07672119140625,11.27650451660156,74.61566430136524,223.0443186024771,14.6304,LFO7B,false,false,false,6362,617.22,685.8000000000001,1572014253.892,1572014253.946,1572012000
1572014255,3c0c4b,48.07621842723781,11.27577561598558,74.26547509572831,222.7542574341049,14.6304,LFO7B,false,false,false,6362,632.46,678.1800000000001,1572014254.882,1572014254.971,1572012000
1572014256,3c0c4b,48.07557678222656,11.27513122558594,74.26547509572831,222.7542574341049,14.6304,LFO7B,false,false,false,6362,640.08,685.8000000000001,1572014255.895,1572014255.96,1572012000
1572014257,3c0c4b,48.07528738248146,11.27471923828125,74.64403392904357,222.4861897638223,14.30528,LFO7B,false,false,false,6362,655.3200000000001,708.6600000000001,1572014256.49,1572014256.994,1572012000
1572014258,3c0c4b,48.07463565115201,11.27366286057692,74.64403392904357,222.4861897638223,13.65504,LFO7B,false,false,false,6362,670.5600000000001,739.1400000000001,1572014257.987,1572014257.987,1572012000
1572014259,3c0c4b,48.07426323324947,11.27309945913461,74.64403392904357,222.4861897638223,13.65504,LFO7B,false,false,false,6362,685.8000000000001,746.7600000000001,1572014258.85,1572014258.964,1572012000
1572014260,3c0c4b,48.07374572753906,11.27245330810547,74.64403392904357,222.4861897638223,13.65504,LFO7B,false,false,false,6362,693.4200000000001,754.3800000000001,1572014259.736,1572014259.847,1572012000
1572014261,3c0c4b,48.07333374023438,11.27190399169922,74.67948080820413,221.9285378829296,13.98016,LFO7B,false,false,false,6362,708.6600000000001,762.0000000000001,1572014260.701,1572014260.93,1572012000
1572014262,3c0c4b,48.07286666611493,11.27119797926683,75.06300336587553,221.6661493384634,14.30528,LFO7B,false,false,false,6362,723.9000000000001,792.4800000000001,1572014261.563,1572014261.93,1572012000
1572014263,3c0c4b,48.07232666015625,11.27053070068359,75.06300336587553,221.6661493384634,14.6304,LFO7B,false,false,false,6362,739.14,807.72,1572014262.629,1572014262.963,1572012000
1572014264,3c0c4b,48.07184251688295,11.26985990084134,75.06300336587553,221.6661493384634,14.95552,LFO7B,false,false,false,6362,754.38,822.96,1572014263.666,1572014263.915,1572012000
1572014265,3c0c4b,48.07131958007812,11.26902008056641,75.06300336587553,221.6661493384634,14.95552,LFO7B,false,false,false,6362,769.62,822.96,1572014264.634,1572014264.75,1572012000
1572014266,3c0c4b,48.07081836765095,11.26852182241586,75.44808413794365,221.4064338121348,14.95552,LFO7B,false,false,false,6362,784.86,838.2,1572014265.592,1572014265.812,1572012000
1572014267,3c0c4b,48.07039939751059,11.26802884615384,75.108824,221.1120904391669,15.60576,LFO7B,false,false,false,6362,800.1,868.6800000000001,1572014266.508,1572014266.826,1572012000
1572014268,3c0c4b,48.06971740722656,11.26709747314453,75.49717659424114,220.8553762588957,15.60576,LFO7B,false,false,false,6362,815.34,876.3000000000001,1572014267.941,1572014267.941,1572012000
1572014269,3c0c4b,48.06918903932733,11.26640906700721,75.49717659424114,220.8553762588957,15.60576,LFO7B,false,false,false,6362,830.58,891.5400000000001,1572014268.909,1572014268.989,1572012000
1572014270,3c0c4b,48.06866455078125,11.26572418212891,75.49717659424114,220.8553762588957,15.60576,LFO7B,false,false,false,6362,845.8200000000001,914.4000000000001,1572014269.89,1572014269.936,1572012000
1572014271,3c0c4b,48.06816489009534,11.26507098858173,75.49717659424114,220.8553762588957,15.60576,LFO7B,false,false,false,6362,861.0600000000001,914.4000000000001,1572014270.79,1572014270.991,1572012000
1572014272,3c0c4b,48.06784057617188,11.26469421386719,75.88702926060131,220.6012946450045,15.28064,LFO7B,false,false,false,6362,876.3000000000001,944.8800000000001,1572014271.356,1572014271.959,1572012000
1572014273,3c0c4b,48.06714074086334,11.26380333533654,75.55324319865021,220.305085720749,15.28064,LFO7B,false,false,false,6362,891.5400000000001,960.1200000000001,1572014272.94,1572014272.94,1572012000
1572014274,3c0c4b,48.06660461425781,11.26311492919922,75.55324319865021,220.305085720749,15.60576,LFO7B,false,false,false,6362,906.7800000000001,967.7400000000001,1572014273.829,1572014273.986,1572012000
1572014275,3c0c4b,48.06607003939354,11.26246525691106,75.94629286140295,220.0540334528959,15.28064,LFO7B,false,false,false,6362,922.0200000000001,990.6000000000001,1572014274.861,1572014274.929,1572012000
1572014276,3c0c4b,48.0655517578125,11.26181030273438,75.94629286140295,220.0540334528959,15.28064,LFO7B,false,false,false,6362,937.26,1005.84,1572014275.953,1572014275.977,1572012000
1572014277,3c0c4b,48.06504589016154,11.26112717848558,75.94629286140295,220.0540334528959,15.28064,LFO7B,false,false,false,6362,952.5,1005.84,1572014276.872,1572014276.994,1572012000
1572014278,3c0c4b,48.06449890136719,11.26029968261719,76.01247397169199,219.5076754428725,15.28064,LFO7B,false,false,false,6362,967.74,1028.7,1572014277.909,1572014277.969,1572012000
1572014279,3c0c4b,48.06397518869174,11.25985952524038,76.01247397169199,219.5076754428725,15.28064,LFO7B,false,false,false,6362,982.98,1051.56,1572014278.9,1572014278.951,1572012000
1572014280,3c0c4b,48.06344604492188,11.25920104980469,76.01247397169199,219.5076754428725,15.28064,LFO7B,false,false,false,6362,998.22,1051.56,1572014279.915,1572014279.984,1572012000
1572014281,3c0c4b,48.06290448722193,11.25859187199519,76.41008867531366,219.2622653299436,15.28064,LFO7B,false,false,false,6362,1013.46,1082.04,1572014280.884,1572014280.954,1572012000
1572014282,3c0c4b,48.06239318847656,11.25775909423828,76.08555454040449,218.9623174785771,15.28064,LFO7B,false,false,false,6362,1028.7,1097.28,1572014281.907,1572014281.999,1572012000
1572014283,3c0c4b,48.06183378575211,11.25725379356971,76.48624952925383,218.7199928743002,14.95552,LFO7B,false,false,false,6362,1036.32,1112.52,1572014282.824,1572014282.878,1572012000
1572014284,3c0c4b,48.06129455566406,11.25666046142578,76.88829839214787,218.480198248343,13.98016,LFO7B,false,false,false,6362,1051.56,1127.76,1572014283.862,1572014283.873,1572012000
1572014285,3c0c4b,48.06094929323358,11.25598614032452,77.61117083986917,218.5411836212813,13.0048,LFO7B,false,false,false,6362,1066.8,1143,1572014284.841,1572014284.962,1572012000
1572014286,3c0c4b,48.06034411414195,11.2554931640625,78.01420711793841,218.3057708681068,11.70432,LFO7B,false,false,false,6362,1074.42,1150.62,1572014285.732,1572014285.987,1572012000
1572014287,3c0c4b,48.05978393554688,11.25466918945312,78.41854685343318,218.0727818739908,10.72896,LFO7B,false,false,false,6362,1089.66,1165.86,1572014286.607,1572014286.988,1572012000
1572014288,3c0c4b,48.05922686043432,11.25415508563702,78.41854685343318,218.0727818739908,10.72896,LFO7B,false,false,false,6362,1097.28,1158.24,1572014287.643,1572014287.925,1572012000
1572014289,3c0c4b,48.05857512910487,11.25338040865384,79.14081829961437,218.136308085373,9.10336,LFO7B,false,false,false,6362,1104.9,1188.72,1572014288.912,1572014288.974,1572012000
1572014290,3c0c4b,48.05806305448888,11.25260573167067,79.54608544744754,217.9074826717269,9.10336,LFO7B,false,false,false,6362,1112.52,1188.72,1572014289.935,1572014290,1572012000
1572014291,3c0c4b,48.05783029329979,11.25232403094952,80.26810235900635,217.9716037610504,9.42848,LFO7B,false,false,false,6362,1127.76,1196.34,1572014290.493,1572014290.934,1572012000
1572014292,3c0c4b,48.05694580078125,11.25133807842548,80.67426761807332,217.7468053872747,9.7536,LFO7B,false,false,false,6362,1135.38,1219.2,1572014291.611,1572014291.966,1572012000
1572014293,3c0c4b,48.05643372616525,11.25070425180288,81.39603133931423,217.8114628572633,9.42848,LFO7B,false,false,false,6362,1143,1226.82,1572014292.766,1572014292.931,1572012000
1572014294,3c0c4b,48.0556640625,11.25006866455078,82.11789689455813,217.8749836510982,9.10336,LFO7B,false,false,false,6362,1150.62,1234.44,1572014293.802,1572014293.999,1572012000
1572014295,3c0c4b,48.05538940429688,11.24951934814453,82.83986162166424,217.9373973295842,8.45312,LFO7B,false,false,false,6362,1158.24,1242.06,1572014294.716,1572014294.864,1572012000
1572014296,3c0c4b,48.05461818889036,11.24880277193509,83.96791466275781,217.7826208409708,8.128,LFO7B,false,false,false,6362,1165.86,1249.68,1572014295.602,1572014295.99,1572012000
1572014297,3c0c4b,48.05378723144531,11.24787139892578,84.68973315706418,217.8444584651141,8.45312,LFO7B,false,false,false,6362,1181.1,1257.3,1572014296.965,1572014296.994,1572012000
1572014298,3c0c4b,48.053466796875,11.24732208251953,85.41164863257143,217.905250832389,8.128,LFO7B,false,false,false,6362,1181.1,1264.92,1572014297.91,1572014297.974,1572012000
1572014299,3c0c4b,48.05284920385328,11.24654916616586,86.13365865078232,217.9650240895688,7.80288,LFO7B,false,false,false,6362,1188.72,1272.54,1572014298.886,1572014298.935,1572012000
1572014300,3c0c4b,48.05209350585938,11.24601745605469,87.17359458580965,218.2901631922431,7.477760000000001,LFO7B,false,false,false,6362,1196.34,1280.16,1572014299.887,1572014299.995,1572012000
1572014301,3c0c4b,48.05163884567002,11.24514066256009,87.8961862070142,218.3455749539934,7.80288,LFO7B,false,false,false,6362,1203.96,1287.78,1572014300.872,1572014300.984,1572012000
1572014302,3c0c4b,48.05085754394531,11.24436950683594,87.8961862070142,218.3455749539934,7.80288,LFO7B,false,false,false,6362,1219.2,1295.4,1572014301.888,1572014301.961,1572012000
1572014303,3c0c4b,48.05038193524894,11.24366173377404,89.34161009709732,218.453709216706,8.45312,LFO7B,false,false,false,6362,1226.82,1303.02,1572014302.734,1572014302.982,1572012000
1572014304,3c0c4b,48.04986986063295,11.24323918269231,90.3856294374232,218.7616673103607,9.10336,LFO7B,false,false,false,6362,1234.44,1310.64,1572014303.602,1572014303.979,1572012000
1572014305,3c0c4b,48.049072265625,11.2423095703125,91.0333333243135,219.2666252416281,9.10336,LFO7B,false,false,false,6362,1242.06,1325.88,1572014304.532,1572014304.803,1572012000
1572014306,3c0c4b,48.04833363678495,11.24133770282452,92.08403899437427,219.5596679689945,9.10336,LFO7B,false,false,false,6362,1249.68,1333.5,1572014305.942,1572014305.959,1572012000
1572014307,3c0c4b,48.04786811440677,11.24056302584134,92.08403899437427,219.5596679689945,9.10336,LFO7B,false,true,false,6463,1264.92,1333.5,1572014306.867,1572014306.986,1572012000
1572014308,3c0c4b,48.04701232910156,11.23990631103516,93.46755205834462,220.088211827494,10.07872,LFO7B,false,true,false,6463,1272.54,1356.36,1572014307.78,1572014307.999,1572012000
1572014309,3c0c4b,48.04656465174788,11.23908409705529,93.79966234281613,220.3286219646504,10.07872,LFO7B,false,true,false,6463,1280.16,1363.98,1572014308.856,1572014308.996,1572012000
1572014310,3c0c4b,48.04591369628906,11.23825836181641,94.85878657575165,220.6012946450045,9.7536,LFO7B,false,true,false,6463,1287.78,1371.6,1572014309.74,1572014309.99,1572012000
1572014311,3c0c4b,48.04526118908898,11.23725304236779,94.85878657575165,220.6012946450045,9.7536,LFO7B,false,true,false,6463,1303.02,1371.6,1572014310.78,1572014311,1572012000
1572014312,3c0c4b,48.04463195800781,11.23661041259766,95.58419358363072,220.6347422649721,10.07872,LFO7B,false,true,false,6463,1310.64,1379.22,1572014311.827,1572014311.916,1572012000
1572014313,3c0c4b,48.04389953613281,11.23592376708984,97.42569755440626,220.5028483853322,10.40384,LFO7B,false,true,false,6463,1318.26,1402.08,1572014312.748,1572014312.979,1572012000
1572014314,3c0c4b,48.04339909957627,11.23506986177884,98.2103103999856,220.1129901650785,9.7536,LFO7B,false,true,false,6463,1325.88,1409.7,1572014313.658,1572014313.98,1572012000
1572014315,3c0c4b,48.04270935058594,11.23427581787109,98.74377024718325,219.0793792859532,10.07872,LFO7B,false,true,false,6463,1341.12,1424.94,1572014314.666,1572014314.973,1572012000
1572014316,3c0c4b,48.04172321901483,11.23309795673077,99.39958049979028,217.6409123179848,10.40384,LFO7B,false,true,false,6463,1348.74,1432.56,1572014315.992,1572014315.992,1572012000
1572014317,3c0c4b,48.04119873046875,11.23214721679688,100.2308026606719,215.8111639226412,10.07872,LFO7B,false,true,false,6463,1356.36,1440.18,1572014316.945,1572014316.98,1572012000
1572014318,3c0c4b,48.04042053222656,11.23173522949219,101.1625054852833,214.0133124999106,10.07872,LFO7B,false,true,false,6463,1371.6,1455.42,1572014317.877,1572014317.994,1572012000
1572014319,3c0c4b,48.03962836831302,11.23084435096154,101.9183547794943,212.0053832080835,10.07872,LFO7B,false,true,false,6463,1379.22,1463.04,1572014318.827,1572014318.98,1572012000
1572014320,3c0c4b,48.03916284593485,11.23028094951923,102.7974456334949,210.0294017615147,9.10336,LFO7B,false,true,false,6463,1386.84,1478.28,1572014319.662,1572014319.974,1572012000
1572014321,3c0c4b,48.03818524894068,11.22950627253606,104.0106029267799,207.7057456106917,7.80288,LFO7B,false,true,false,6463,1394.46,1485.9,1572014320.765,1572014320.952,1572012000
1572014322,3c0c4b,48.037353515625,11.22891998291016,105.3907310545324,205.4392964674756,7.152640000000001,LFO7B,false,true,false,6463,1402.08,1493.52,1572014321.814,1572014321.985,1572012000
1572014323,3c0c4b,48.03646281614142,11.22816819411058,106.2560389416568,203.0893170679171,6.502400000000001,LFO7B,false,false,false,6463,1409.7,1493.52,1572014322.782,1572014322.996,1572012000
1572014324,3c0c4b,48.03571798033633,11.22774564302884,107.2970363991715,200.7811116582487,5.52704,LFO7B,false,false,false,6463,1409.7,1501.14,1572014323.694,1572014323.987,1572012000
1572014325,3c0c4b,48.03464727886652,11.22718224158654,108.9965894967133,198.434948822922,5.52704,LFO7B,false,false,false,6463,1417.32,1508.76,1572014324.779,1572014324.997,1572012000
1572014326,3c0c4b,48.03404209977489,11.22668926532452,110.2363586664478,195.9821239596826,5.52704,LFO7B,false,false,false,6463,1424.94,1524,1572014325.694,1572014325.966,1572012000
1572014327,3c0c4b,48.03254699707031,11.22610473632812,111.1734790014252,193.650419134757,5.20192,LFO7B,false,false,false,6463,1424.94,1524,1572014326.991,1572014326.991,1572012000
1572014328,3c0c4b,48.03190612792969,11.22589874267578,112.7958797699812,191.3099324740202,5.20192,LFO7B,false,false,false,6463,1432.56,1531.62,1572014327.764,1572014327.963,1572012000
1572014329,3c0c4b,48.0311279296875,11.22569274902344,114.012907976566,188.824784209109,5.85216,LFO7B,false,false,false,6463,1440.18,1539.24,1572014328.705,1572014328.999,1572012000
1572014330,3c0c4b,48.02989196777344,11.22528076171875,114.012907976566,188.824784209109,5.85216,LFO7B,false,false,false,6463,1447.8,1531.62,1572014329.807,1572014329.999,1572012000
1572014331,3c0c4b,48.02887480137711,11.22521033653846,114.8720161254296,186.1701750950296,7.80288,LFO7B,false,false,false,6463,1463.04,1539.24,1572014330.83,1572014330.994,1572012000
1572014332,3c0c4b,48.02783203125,11.22500610351562,116.2688965126395,180.5070290609148,12.35456,LFO7B,false,false,false,6463,1470.66,1554.48,1572014331.82,1572014331.976,1572012000
1572014333,3c0c4b,48.02700805664062,11.22507476806641,116.8920467339953,177.4775877165605,13.65504,LFO7B,false,false,false,6463,1485.9,1569.72,1572014332.665,1572014332.997,1572012000
1572014334,3c0c4b,48.02594201039459,11.22499906099759,117.2774366031161,174.7145532506174,15.60576,LFO7B,false,false,false,6463,1501.14,1577.34,1572014333.718,1572014334,1572012000
1572014335,3c0c4b,48.02490234375,11.22514343261719,117.4240264085064,171.9408960971291,16.58112,LFO7B,false,false,false,6463,1516.38,1592.58,1572014334.643,1572014334.993,1572012000
1572014336,3c0c4b,48.02407836914062,11.22528076171875,117.4240264085064,171.9408960971291,16.58112,LFO7B,false,false,false,6463,1531.62,1600.2,1572014335.527,1572014335.824,1572012000
1572014337,3c0c4b,48.02243041992188,11.22569274902344,117.2977445798613,166.8170348414592,18.85696,LFO7B,false,false,false,6463,1554.48,1630.68,1572014336.99,1572014336.99,1572012000
1572014338,3c0c4b,48.02165222167969,11.225830078125,117.2977445798613,166.8170348414592,18.85696,LFO7B,false,false,false,6463,1577.34,1630.68,1572014337.892,1572014337.996,1572012000
1572014339,3c0c4b,48.02063505528336,11.22654841496394,116.9735251198336,161.0072517535321,21.1328,LFO7B,false,false,false,6463,1592.58,1668.78,1572014338.874,1572014338.994,1572012000
1572014340,3c0c4b,48.01928504038665,11.22683011568509,116.8331658945672,158.2922875348063,22.43328,LFO7B,false,false,false,6463,1615.44,1691.64,1572014339.928,1572014339.997,1572012000
1572014341,3c0c4b,48.01853942871094,11.22761535644531,116.4872078859348,155.4722795197419,23.40864,LFO7B,false,false,false,6463,1645.92,1714.5,1572014340.933,1572014341,1572012000
1572014342,3c0c4b,48.01776123046875,11.22802734375,116.1892017884079,152.8676824130641,23.08352,LFO7B,false,false,false,6463,1661.16,1737.36,1572014341.873,1572014341.995,1572012000
1572014343,3c0c4b,48.01652526855469,11.22891998291016,116.1322435018396,150.2551187030578,23.08352,LFO7B,false,false,false,6463,1684.02,1760.22,1572014342.954,1572014342.992,1572012000
1572014344,3c0c4b,48.01597983150159,11.22929499699519,115.8824363524938,147.5092994431321,23.08352,LFO7B,false,false,false,6463,1706.88,1775.46,1572014343.527,1572014343.97,1572012000
1572014345,3c0c4b,48.01478576660156,11.23049926757812,115.8995636075771,144.7579634413478,23.73376,LFO7B,false,false,false,6463,1729.74,1798.32,1572014344.992,1572014344.992,1572012000
1572014346,3c0c4b,48.01430395094015,11.2310556265024,115.8675906835514,142.2142620392068,23.40864,LFO7B,false,false,false,6463,1752.6,1821.18,1572014345.596,1572014345.984,1572012000
1572014347,3c0c4b,48.01350402832031,11.23187255859375,115.6721356733278,139.5092614734799,23.08352,LFO7B,false,false,false,6463,1775.46,1851.66,1572014346.582,1572014346.966,1572012000
1572014348,3c0c4b,48.01220910023834,11.23330923227163,115.3834932244924,136.9873842018014,23.08352,LFO7B,false,false,false,6463,1798.32,1874.52,1572014347.996,1572014347.996,1572012000
1572014349,3c0c4b,48.01165047338453,11.23415433443509,115.6870064242632,134.2793363774823,23.08352,LFO7B,false,false,false,6463,1821.18,1897.38,1572014348.863,1572014349,1572012000
1572014350,3c0c4b,48.01112365722656,11.23516845703125,115.5210319560157,131.5699715599382,23.08352,LFO7B,false,false,false,6463,1844.04,1920.24,1572014349.872,1572014349.949,1572012000
1572014351,3c0c4b,48.01011424953654,11.23633751502404,115.2136359966751,129.0194004752366,23.08352,LFO7B,false,false,false,6463,1866.9,1943.1,1572014350.817,1572014350.993,1572012000
1572014352,3c0c4b,48.00978838387182,11.23732346754808,114.8305385952363,126.2538377374448,23.08352,LFO7B,false,false,false,6463,1889.76,1965.96,1572014351.702,1572014351.991,1572012000
1572014353,3c0c4b,48.00890389135328,11.23880239633413,114.7163980596828,123.4762782961027,23.40864,LFO7B,false,false,false,6463,1912.62,1981.2,1572014352.773,1572014352.985,1572012000
1572014354,3c0c4b,48.00856018066406,11.23997497558594,114.8720161254296,120.6997225508144,23.40864,LFO7B,false,false,false,6463,1935.48,2011.68,1572014353.894,1572014353.963,1572012000
1572014355,3c0c4b,48.00787974212129,11.24147855318509,114.8420616340695,118.0573892340909,22.7584,LFO7B,false,false,false,6463,1958.34,2034.54,1572014354.837,1572014354.985,1572012000
1572014356,3c0c4b,48.00727844238281,11.24265289306641,114.8144043979855,115.7613554830916,22.10816,LFO7B,false,false,false,6463,1973.58,2057.4,1572014355.818,1572014355.895,1572012000
1572014357,3c0c4b,48.00709533691406,11.24375152587891,114.7671412010841,113.2323137466657,21.1328,LFO7B,false,false,false,6463,1996.44,2080.26,1572014356.677,1572014356.996,1572012000
1572014358,3c0c4b,48.00652972722457,11.24507023737981,114.7671412010841,113.2323137466657,21.1328,LFO7B,false,false,false,6463,2019.3,2072.64,1572014357.602,1572014357.867,1572012000
1572014359,3c0c4b,48.00620386155985,11.24619704026442,115.3421996237179,108.1925139671721,19.5072,LFO7B,false,false,false,6463,2034.54,2118.36,1572014358.48,1572014358.985,1572012000
1572014360,3c0c4b,48.00587799589513,11.24795766977163,115.9612007802617,105.7009912549903,18.85696,LFO7B,false,false,false,6463,2057.4,2141.22,1572014359.538,1572014359.962,1572012000
1572014361,3c0c4b,48.00544738769531,11.24945068359375,116.2962078460263,103.2985703304943,17.8816,LFO7B,false,false,false,6463,2072.64,2164.08,1572014360.645,1572014360.939,1572012000
1572014362,3c0c4b,48.00541247351695,11.25112680288461,116.7379879563634,100.6661867598448,17.23136,LFO7B,false,false,false,6463,2087.88,2171.7,1572014361.642,1572014361.942,1572012000
1572014363,3c0c4b,48.00508117675781,11.25254058837891,116.98823044708,98.3438915840331,16.90624,LFO7B,false,false,false,6463,2103.12,2194.56,1572014362.875,1572014363,1572012000
1572014364,3c0c4b,48.00489807128906,11.25377655029297,117.8885215524343,95.76035064085129,16.256,LFO7B,false,false,false,6463,2118.36,2209.8,1572014363.586,1572014363.916,1572012000
1572014365,3c0c4b,48.00480651855469,11.25611114501953,118.0276257485155,93.49844456502218,15.60576,LFO7B,false,false,false,6463,2141.22,2225.04,1572014364.991,1572014364.994,1572012000
1572014366,3c0c4b,48.00462341308594,11.25755310058594,118.8465852138307,90.74405920288871,15.60576,LFO7B,false,false,false,6463,2156.46,2247.9,1572014365.976,1572014365.999,1572012000
1572014367,3c0c4b,48.00466763771186,11.2591552734375,118.9078076140957,88.01652330549071,16.256,LFO7B,false,false,false,6463,2171.7,2263.14,1572014366.975,1572014366.997,1572012000
1572014368,3c0c4b,48.0047607421875,11.26071166992188,119.2811384711787,85.05166624997565,16.90624,LFO7B,false,false,false,6463,2186.94,2278.38,1572014367.989,1572014367.989,1572012000
1572014369,3c0c4b,48.00471418994968,11.26232440655048,119.901877049218,82.35662192852043,16.90624,LFO7B,false,false,false,6463,2202.18,2286,1572014368.979,1572014368.979,1572012000
1572014370,3c0c4b,48.00485384666313,11.26338078425481,120.372201078849,79.41042914193234,17.23136,LFO7B,false,false,false,6463,2217.42,2308.86,1572014369.841,1572014369.841,1572012000
1572014371,3c0c4b,48.00508117675781,11.26510620117188,120.4205609862736,76.91365133078904,17.23136,LFO7B,false,false,false,6463,2240.28,2331.72,1572014370.901,1572014370.921,1572012000
1572014372,3c0c4b,48.00521850585938,11.26702880859375,121.0562267425667,74.72352618070668,17.23136,LFO7B,false,false,false,6463,2255.52,2346.96,1572014371.941,1572014371.941,1572012000
1572014373,3c0c4b,48.00550557799258,11.26859224759615,121.5623661050855,73.02205940133538,16.256,LFO7B,false,false,false,6463,2270.76,2362.2,1572014372.963,1572014372.963,1572012000
1572014374,3c0c4b,48.00599670410156,11.27011871337891,122.338201241064,71.86981308749905,14.6304,LFO7B,false,false,false,6463,2286,2377.44,1572014373.885,1572014373.998,1572012000
1572014375,3c0c4b,48.00615730932203,11.27169095552884,123.149985434991,71.48936326930377,12.02944,LFO7B,false,false,false,6463,2293.62,2392.68,1572014374.969,1572014374.969,1572012000
1572014376,3c0c4b,48.00657627946239,11.27345158503606,124.4539879641645,71.19057429035517,8.128,LFO7B,false,false,false,6463,2301.24,2407.92,1572014375.972,1572014375.994,1572012000
1572014377,3c0c4b,48.0068555928893,11.27493051382211,126.0807684345786,71.19540611523097,4.55168,LFO7B,false,false,false,6463,2301.24,2407.92,1572014376.954,1572014376.98,1572012000
1572014378,3c0c4b,48.00709533691406,11.27588653564453,127.7075497788052,71.20011484134734,2.60096,LFO7B,false,false,false,6463,2308.86,2415.54,1572014377.622,1572014377.984,1572012000
1572014379,3c0c4b,48.00746077198093,11.2774658203125,129.0147193317509,70.91481173561758,2.92608,LFO7B,false,false,false,6463,2308.86,2423.16,1572014378.708,1572014378.999,1572012000
1572014380,3c0c4b,48.00801086425781,11.27980041503906,130.325023614274,70.63523876045832,3.90144,LFO7B,false,false,false,6463,2316.48,2430.78,1572014379.99,1572014379.99,1572012000
1572014381,3c0c4b,48.00846862792969,11.28158569335938,131.6383690188308,70.36123792359581,4.8768,LFO7B,false,false,false,6463,2316.48,2430.78,1572014380.987,1572014380.987,1572012000
1572014382,3c0c4b,48.00853147345074,11.28260685847356,132.2961538467808,70.22627911561919,5.20192,LFO7B,false,false,false,6463,2324.1,2438.4,1572014381.754,1572014381.954,1572012000
1572014383,3c0c4b,48.00910949707031,11.28440093994141,132.6477668417639,69.8080628671698,4.8768,LFO7B,false,false,false,6463,2324.1,2438.4,1572014382.734,1572014382.999,1572012000
1572014384,3c0c4b,48.00942993164062,11.28577423095703,131.6825915359348,69.65354060194551,4.22656,LFO7B,false,false,false,6463,2331.72,2446.02,1572014383.833,1572014383.991,1572012000
1572014385,3c0c4b,48.00975036621094,11.28769683837891,131.3807791302786,69.36517969781683,4.22656,LFO7B,false,false,false,6463,2331.72,2453.64,1572014384.63,1572014384.964,1572012000
1572014386,3c0c4b,48.0105332196769,11.28986065204327,130.6019216850013,68.99489608623155,5.20192,LFO7B,false,false,false,6463,2339.34,2461.26,1572014385.991,1572014385.991,1572012000
1572014387,3c0c4b,48.01067287639036,11.29126915564904,129.8285842834416,68.62018540288183,5.85216,LFO7B,false,false,false,6463,2346.96,2461.26,1572014386.972,1572014386.988,1572012000
1572014388,3c0c4b,48.01137115995763,11.29302978515625,129.8285842834416,68.62018540288183,5.85216,LFO7B,false,false,false,6463,2346.96,2461.26,1572014387.99,1572014387.996,1572012000
1572014389,3c0c4b,48.0115573689089,11.29450871394231,129.0608661545457,68.24100040931752,5.85216,LFO7B,false,false,false,6463,2354.58,2468.88,1572014388.996,1572014388.996,1572012000
1572014390,3c0c4b,48.01217651367188,11.29607391357422,127.81630098139,66.01409632320542,4.55168,LFO7B,false,false,false,6463,2362.2,2476.5,1572014389.93,1572014389.93,1572012000
1572014391,3c0c4b,48.01253496590307,11.297607421875,127.7075497788052,64.46719351448775,4.22656,LFO7B,false,false,false,6463,2362.2,2484.12,1572014390.963,1572014390.99,1572012000
1572014392,3c0c4b,48.01304626464844,11.29916381835938,127.4700467499477,62.60763044810727,4.22656,LFO7B,false,false,false,6463,2369.82,2484.12,1572014391.941,1572014392,1572012000
1572014393,3c0c4b,48.01360566737288,11.3006357046274,127.4700467499477,62.60763044810727,4.22656,LFO7B,false,false,false,6463,2377.44,2484.12,1572014392.969,1572014392.999,1572012000
